molecule_smiles,taskMask,y_cac,y_lip,y_sol,y_ppb,y_ld5,y_cle
CN(C)c1ccc(C(=N)c2ccc(N(C)C)cc2)cc1,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,1.95,0.0
CCCCCCCCCCOc1ccc(C(CC)=NO)c(O)c1,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-4.06,0.0,0.0,0.0
C=CC=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,3.101,0.0
CNC(=O)[C@H]1CCCN1Cc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OC,"[0, 1, 0, 0, 0, 0]",0.0,3.65,0.0,0.0,0.0,0.0
Cc1cc(Nc2ncc(F)c(-c3cnc(C)n3C(C)C)n2)ccc1C(=O)N(C)C,"[0, 1, 0, 0, 0, 0]",0.0,2.86,0.0,0.0,0.0,0.0
CC=CC=CCO,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,1.722,0.0
CC(=NOC(=O)N(C)SSN(C)C(=O)ON=C(C)SCCC#N)SCCC#N,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,3.764,0.0
Brc1ccc2c(c1)Sc1ccccc1N2,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-6.112,0.0,0.0,0.0
CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,"[0, 1, 0, 0, 0, 0]",0.0,2.65,0.0,0.0,0.0,0.0
COC(=O)CC(=O)OC,"[0, 0, 1, 0, 1, 0]",0.0,0.0,0.027,0.0,1.394,0.0
C1=CCCC1.C=C/C=C/C.C=C/C=C\C,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-2.454,0.0,0.0,0.0
CCCCCOP(=O)(OCCCCC)OCCCCC,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,1.12,0.0
COc1cc(N=Nc2c(Br)cc([N+](=O)[O-])cc2[N+](=O)[O-])c(NC(C)=O)cc1N(CCOC(C)=O)CCOC(C)=O,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-5.495,0.0,0.0,0.0
C=CC1CC2C=CC1C2,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,1.44,0.0
Cc1cc([N+](=O)[O-])ccc1N/N=C1\C(=O)C(C(=O)Nc2ccccc2C)=Cc2ccccc21,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-7.981,0.0,0.0,0.0
Cc1ccc(Cl)cc1,"[0, 0, 1, 0, 1, 0]",0.0,0.0,-3.102,0.0,1.78,0.0
CCC1OC(=O)c2cc([N+](=O)[O-])ccc21,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-2.55,0.0,0.0,0.0
O=C(O)C(c1ccccc1)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,"[0, 1, 0, 1, 0, 0]",0.0,2.17,0.0,91.46,0.0,0.0
CCNC(=O)c1cc2c(-n3ccc(C(F)(F)F)n3)c(-c3cncc(C#N)c3)cnc2[nH]1,"[0, 1, 0, 0, 0, 0]",0.0,2.62,0.0,0.0,0.0,0.0
CCCc1cc(C2=N[C@@H](C(=O)NO)CO2)cc(OC)c1OC,"[0, 1, 0, 1, 0, 0]",0.0,1.69,0.0,94.32,0.0,0.0
O=C(Cl)CCCC(=O)Cl,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,2.827,0.0
CCSc1c(Cc2ccccc2C(F)(F)F)sc2c1c(=O)n(C)c(=O)n2CC(C)C,"[0, 1, 0, 0, 0, 0]",0.0,4.49,0.0,0.0,0.0,0.0
Cc1c2ccccc2c(C)c2c1ccc1ccccc12,"[0, 0, 1, 0, 1, 0]",0.0,0.0,-6.78,0.0,2.894,0.0
O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)c2c(F)cccc12,"[0, 1, 0, 0, 0, 0]",0.0,3.15,0.0,0.0,0.0,0.0
CC(C)=CC(NC(=O)C1=C([O-])c2sc(Cl)cc2S(=O)(=O)N1C)[n+]1ccccc1,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,4.643,0.0
CCN(CCO)c1ccccc1,"[0, 0, 1, 0, 1, 0]",0.0,0.0,-1.917,0.0,2.003,0.0
Clc1ccc(C2(Cn3cncn3)OCCO2)c(Cl)c1,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-3.003,0.0,0.0,0.0
CC(C)(C)NC(=O)C1CCC2C3CCC4NC(=O)C=CC4(C)C3CCC12C,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,2.95,0.0
FC(F)(F)c1cccc(CNC2=NCCS2)c1,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,3.716,0.0
C=CN1CC1,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,2.895,0.0
CC[C@]12CC[C@@H]3C4=C(CC[C@H]3[C@@H]1CC[C@@H]2O)CC(OC)=CC4,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-4.703,0.0,0.0,0.0
CCOc1cc2ncc(C(N)=O)c(Nc3cccc(Cl)c3F)c2cc1N1CCN(C)CC1,"[0, 0, 0, 1, 0, 0]",0.0,0.0,0.0,79.55,0.0,0.0
CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc2ccccc2n1,"[1, 0, 0, 0, 0, 0]",-6.28,0.0,0.0,0.0,0.0,0.0
CCCOCCC,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-1.319,0.0,0.0,0.0
O=C(c1c2ccccc2cc2ccccc12)N1CCC(N2CCC[C@@H](C(=O)N3CCOCC3)C2)CC1,"[0, 0, 0, 1, 0, 0]",0.0,0.0,0.0,93.39,0.0,0.0
[C-]#N.[K+],"[0, 0, 1, 0, 0, 0]",0.0,0.0,1.044,0.0,0.0,0.0
N#Cc1nc(Nc2ccccc2)c(N)c(N2CCOCC2)n1,"[0, 1, 0, 0, 0, 0]",0.0,2.72,0.0,0.0,0.0,0.0
Cc1cccc(C)c1NC(=O)C(C)N,"[0, 1, 0, 0, 0, 0]",0.0,-0.15,0.0,0.0,0.0,0.0
Cc1cc(C)cc(-c2c(O)nc3cc(Cl)c(C(=O)Nc4ccncn4)cc3c2OCCC2CCCCN2)c1,"[0, 1, 0, 0, 0, 0]",0.0,1.7,0.0,0.0,0.0,0.0
C=CCCCCC,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-3.732,0.0,0.0,0.0
O=CC(=O)Cc1ccccc1,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-2.171,0.0,0.0,0.0
CC(=O)N(CCN(C(C)=O)C(C)=O)C(C)=O,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-2.279,0.0,0.0,0.0
O=C(O)C1CSCN1,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,2.182,0.0
Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,3.366,0.0
CCCCCCCCOC(=O)c1ccc(O)cc1,"[1, 0, 1, 0, 0, 0]",-4.88,0.0,-4.222,0.0,0.0,0.0
O=C(CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)NC(c1ccc(F)cc1)c1cccnc1,"[0, 0, 0, 1, 0, 0]",0.0,0.0,0.0,96.87,0.0,0.0
Nc1ccccc1C(F)(F)F,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-1.676,0.0,0.0,0.0
CC1(O)CC(c2ccc(Cl)cc2)c2c(c3ccccc3oc2=O)O1,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-5.84,0.0,0.0,0.0
Nc1ccc(S(=O)(=O)Nc2ncc(C(=O)O)s2)cc1,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-2.874,0.0,0.0,0.0
CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,"[1, 0, 0, 0, 0, 0]",-5.765,0.0,0.0,0.0,0.0,0.0
CNC1=Nc2ncccc2C(c2ccco2)=NC1c1ccns1,"[0, 1, 0, 0, 0, 0]",0.0,1.44,0.0,0.0,0.0,0.0
COC(=O)C1(S(=O)(=O)c2ccc(C)cc2)CCCCC1,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-4.61,0.0,0.0,0.0
CCCOc1ccc(C(O)=S)c(CC)c1OC,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,2.42,0.0
CC(=O)CC(C)C,"[0, 0, 1, 0, 1, 0]",0.0,0.0,-0.851,0.0,1.683,0.0
[Au+3].[Cl-].[Cl-].[Cl-].[Cl-].[NH4+],"[0, 0, 1, 0, 0, 0]",0.0,0.0,0.489,0.0,0.0,0.0
Cc1ccc(S(=O)(=O)NC(=O)NC2C3CCC(C)(C2O)C3(C)C)cc1,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,1.309,0.0
CCc1cccc2c(C#N)cn(CC(=O)NCCOC)c12,"[0, 1, 0, 0, 0, 0]",0.0,1.95,0.0,0.0,0.0,0.0
O=C(CCc1ccncc1)Nc1ccc(C(=O)c2ccccc2)cc1,"[0, 1, 0, 0, 0, 0]",0.0,3.4,0.0,0.0,0.0,0.0
CNc1ccc(S(=O)(=O)N(C)C)cc1,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-3.08,0.0,0.0,0.0
N#Cc1ccc(NCC(F)(F)c2ccccc2)c(F)c1CC(=O)NCCONC(=N)N,"[1, 0, 0, 0, 0, 0]",-5.648,0.0,0.0,0.0,0.0,0.0
COC(F)(F)C(F)Cl,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,1.462,0.0
O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(CC2CCNCC2)ccc1Cl,"[0, 1, 0, 1, 0, 0]",0.0,1.49,0.0,91.28,0.0,0.0
O=C(c1ccccc1)C(O)c1ccccc1,"[0, 1, 1, 0, 1, 0]",0.0,2.13,-2.85,0.0,1.327,0.0
NCCCCCCCCCCN,"[0, 0, 1, 0, 0, 0]",0.0,0.0,1.528,0.0,0.0,0.0
CN(SSC(C)(C)C)C(=O)ON=C1SCCS1,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,4.747,0.0
O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].[K+].[K+].[Zn+2],"[0, 0, 1, 0, 0, 0]",0.0,0.0,0.237,0.0,0.0,0.0
O=CC(O)CO,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-0.489,0.0,0.0,0.0
O=C(O)/C=C(\Cl)c1ccccc1,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-2.77,0.0,0.0,0.0
C[Si](C)(C)CCC(=O)O,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,1.688,0.0
C=C(C)C(=O)OCC(CC)CCCC,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-4.806,0.0,0.0,0.0
CCN(CC)C(=O)c1ccc(C(c2cccc3cccnc23)N2CCNCC2)cc1,"[0, 1, 0, 0, 0, 0]",0.0,0.7,0.0,0.0,0.0,0.0
CCCCC(CC)C(=O)[O-].CCCCC(CC)C(=O)[O-].[Co+2],"[0, 0, 1, 0, 0, 0]",0.0,0.0,-5.348,0.0,0.0,0.0
C#CC(C)OC(=O)Nc1cccc(Cl)c1,"[0, 0, 1, 0, 1, 0]",0.0,0.0,-2.617,0.0,1.952,0.0
CC1CCc2c(N3CCC(O)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-3.78,0.0,0.0,0.0
CCCCOCCOCCOC(=O)c1ccccc1C(=O)OCCOCCOCCCC,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,1.671,0.0
CCCCOCc1ccc(O)c(OC)c1,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-2.095,0.0,0.0,0.0
C=CCc1ccc2c(c1)OCO2,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,1.92,0.0
O=C(NC1(C(=O)N[C@H](Cc2ccccc2)C(=O)NCCC(=O)N2CCN(C3CCOCC3)CC2)CCCC1)c1cc2ccccc2s1,"[1, 0, 0, 0, 0, 0]",-5.888,0.0,0.0,0.0,0.0,0.0
CC(=O)N1CCN(c2nc(NCC(C)c3ccc(Cl)cc3)c3c(n2)C(=O)N(C(C)C)C3)CC1,"[0, 0, 0, 1, 0, 0]",0.0,0.0,0.0,85.77,0.0,0.0
CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,1.957,0.0
CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12,"[1, 0, 0, 0, 0, 0]",-6.32,0.0,0.0,0.0,0.0,0.0
C=C(C)C(=O)OC,"[0, 0, 1, 0, 1, 0]",0.0,0.0,-0.8,0.0,1.104,0.0
CC[C@H]1[C@@H]2C[C@@H]3[C@@H]4N(C)c5ccccc5[C@]45C[C@@H](C2[C@@H]5O)N3[C@@H]1O,"[1, 0, 0, 0, 0, 0]",-4.939,0.0,0.0,0.0,0.0,0.0
CNC(C)Cc1ccc(Cl)cc1,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,3.223,0.0
CCCSP(=O)(OCC)Oc1ccc(Sc2ccc(Cl)cc2)cc1,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,2.766,0.0
CCC(=O)NC[C@H]1CN(c2ccc(-n3cc(C#N)cn3)c(F)c2)C(=O)O1,"[1, 0, 0, 0, 0, 0]",-4.31,0.0,0.0,0.0,0.0,0.0
O=C(O)C(S)CS,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-0.237,0.0,0.0,0.0
Cc1c2ccccc2c(C)c2ccccc12,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-6.566,0.0,0.0,0.0
O=C(OC1CCC(N2CCCCC2)CC1)C1CCCCC1,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,2.07,0.0
CCCN(N=O)C(N)=O,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,2.436,0.0
CCCc1ccc(C=O)cc1,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,1.967,0.0
C(=NC1CCCCC1)=NC1CCCCC1,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,2.712,0.0
NC(=O)c1cnccn1,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-0.667,0.0,0.0,0.0
O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,2.704,0.0
CCOP(=S)(OCC)N(SN(C)C(=O)ON=C(C)SC)C(C)C,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,3.094,0.0
CC(=O)Oc1cc(C(C)C)c(OCCN(C)C)cc1C,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,2.522,0.0
CC(C)(C)NC[C@@H](O)COc1ccccc1C1CCCC1,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-1.619,0.0,0.0,0.0
c1ccc([C@H]2CN3CCSC3=N2)cc1,"[0, 1, 0, 0, 0, 0]",0.0,0.81,0.0,0.0,0.0,0.0
CC(=O)CC(c1ccc(Cl)cc1)c1c(O)oc2ccccc2c1=O,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-5.836,0.0,0.0,0.0
Cc1ccc2c(ccc3c4c5c(cccc5cc32)CC4)c1,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-7.92,0.0,0.0,0.0
Cc1nnc(N)s1,"[0, 1, 0, 0, 0, 0]",0.0,-0.4,0.0,0.0,0.0,0.0
Oc1ccc(-c2ccccc2)cc1CN1CCCCC1,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,3.95,0.0
Clc1ccc([C@H]2CC=CCNC2)cc1Cl,"[0, 1, 0, 0, 0, 0]",0.0,1.95,0.0,0.0,0.0,0.0
COC1CCCCCCCCCCC1,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-4.684,0.0,0.0,0.0
COc1c(Cl)ccc(Cl)c1C(=O)OCCN(CCOC(=O)c1c(Cl)ccc(Cl)c1OC)c1ccccc1,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,1.672,0.0
Nc1ccc(N=Nc2ccccc2)c(N)c1,"[0, 0, 1, 0, 1, 0]",0.0,0.0,-2.998,0.0,2.109,0.0
Clc1cc(Cl)cc(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c1,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-9.1,0.0,0.0,0.0
COP(=O)(SC)c1ccccc1,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,3.563,0.0
Nc1c(N=Nc2cc(Nc3nc(Cl)nc(Nc4cccc(S(=O)(=O)CCOS(=O)(=O)[O-])c4)n3)ccc2S(=O)(=O)[O-])c(S(=O)(=O)[O-])cc2cc(S(=O)(=O)[O-])c(N=Nc3ccc4c(S(=O)(=O)[O-])cccc4c3S(=O)(=O)[O-])c(O)c12.[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],"[0, 0, 1, 0, 0, 0]",0.0,0.0,-1.277,0.0,0.0,0.0
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)[C@H](C)C(N)=O,"[0, 1, 0, 0, 0, 0]",0.0,3.44,0.0,0.0,0.0,0.0
C[C@@]1(C(=O)Nc2ccc(F)nc2)CCCN1c1nc(Nc2cc(C3CC3)n[nH]2)c2cccn2n1,"[0, 0, 0, 1, 0, 0]",0.0,0.0,0.0,97.91,0.0,0.0
COc1ccc2cc(C(C)C(=O)[O-])ccc2c1.[Na+],"[1, 0, 0, 0, 0, 0]",-4.33,0.0,0.0,0.0,0.0,0.0
O=[N+](O)OCCCCCO[N+](=O)O,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-2.19,0.0,0.0,0.0
O=[N+]([O-])c1ccccc1[N+](=O)[O-],"[0, 0, 1, 0, 0, 0]",0.0,0.0,-3.102,0.0,0.0,0.0
O=C(OCc1ccccc1)n1cc(F)c(=O)[nH]c1=O,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-2.82,0.0,0.0,0.0
CC(N)Cc1ccccc1,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,3.654,0.0
Cc1ccc(S(=O)(=O)N(C)Cc2ccc(Nc3cc(S(=O)(=O)[O-])c(N)c4c3C(=O)c3ccccc3C4=O)cc2)cc1.[Na+],"[0, 0, 1, 0, 0, 0]",0.0,0.0,-1.943,0.0,0.0,0.0
CCCCC(CC)COC(=O)C=CC(=O)OCC(CC)CCCC,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,1.067,0.0
O=C(CCCCC(=O)NCCO)NCCO,"[0, 0, 1, 0, 0, 0]",0.0,0.0,0.412,0.0,0.0,0.0
COc1ccccc1NC(=O)C1=Cc2ccccc2/C(=N/Nc2ccc(C(N)=O)cc2)C1=O,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-8.167,0.0,0.0,0.0
NC(Cc1ccc(O)c(O)c1)C(=O)OCc1ccccc1,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-1.81,0.0,0.0,0.0
O=S(=O)(Nc1cccnc1)c1ccc2c(c1)OCCO2,"[0, 1, 0, 0, 0, 0]",0.0,1.34,0.0,0.0,0.0,0.0
CCC(CC)C(=O)OCCOCCOCCOC(=O)C(CC)CC,"[0, 0, 1, 0, 1, 0]",0.0,0.0,-3.239,0.0,1.762,0.0
Oc1ncc(NCc2ccccc2)c(O)n1,"[0, 1, 0, 1, 0, 0]",0.0,0.82,0.0,36.53,0.0,0.0
[F-].[F-].[H+].[NH4+],"[0, 0, 1, 0, 0, 0]",0.0,0.0,1.023,0.0,0.0,0.0
O=C(Nc1cccc(-c2nnn[nH]2)c1)c1cc(O)cc(C(F)(F)F)c1,"[0, 1, 0, 0, 0, 0]",0.0,0.8,0.0,0.0,0.0,0.0
C=C(C)C(=O)OC[Si]12OCCN(CCO1)CCO2,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,1.536,0.0
O=C(O)c1ccncc1,"[1, 0, 0, 0, 0, 0]",-5.19,0.0,0.0,0.0,0.0,0.0
[Cl-].[Cl-].[Zn+2],"[0, 0, 1, 0, 0, 0]",0.0,0.0,0.501,0.0,0.0,0.0
O=C(OCCO)c1ccccc1O,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-1.157,0.0,0.0,0.0
COc1ccc2c(c1)c(CC(=O)Oc1ccc(NC(C)=O)cc1)c(C)n2C(=O)c1ccc(Cl)cc1,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,2.743,0.0
O=P[O-].O=P[O-].[Mn+2],"[0, 0, 1, 0, 0, 0]",0.0,0.0,-0.081,0.0,0.0,0.0
CCCC(C)C(CCC)C(C)Cc1ccc(OP(=S)([S-])Oc2ccc(CC(C)C(CCC)C(C)CCC)cc2)cc1.CCCC(C)C(CCC)C(C)Cc1ccc(OP(=S)([S-])Oc2ccc(CC(C)C(CCC)C(C)CCC)cc2)cc1.[Zn+2],"[0, 0, 1, 0, 0, 0]",0.0,0.0,-5.415,0.0,0.0,0.0
O=C(O)C=CC(=O)OCCOCCO,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,1.858,0.0
COC(=O)CS(=O)(=O)c1ccc(Cl)cc1,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-2.38,0.0,0.0,0.0
CONC(=O)c1ccc([N+](=O)[O-])cc1,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-2.28,0.0,0.0,0.0
CCOC(=O)CC[Si](C)(OCC)OCC,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,1.052,0.0
CCSC(=S)N(C)C,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,2.434,0.0
CC(C)(C(=O)O)S(C)(=O)=O,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,1.465,0.0
O=S(=O)(O)c1c[nH]cn1,"[0, 0, 1, 0, 0, 0]",0.0,0.0,0.13,0.0,0.0,0.0
O=I(=O)c1ccccc1,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-1.842,0.0,0.0,0.0
CCOc1ccc(NC(=O)c2cc3ccccc3cc2O)cc1,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-5.312,0.0,0.0,0.0
COc1ccc(CCC(=O)c2c(O)cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)cc2O)cc1O,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-3.185,0.0,0.0,0.0
O=[N+]([O-])c1ccc(C=Cc2cccc(CO)n2)o1,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,1.784,0.0
CNC(=O)C(SP(=S)(OC)OC)C(=O)NC,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,3.059,0.0
Cc1ccc(S(=O)(=O)O)c(N)c1,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,1.344,0.0
Cc1cccc(C)c1N,"[0, 0, 1, 0, 1, 0]",0.0,0.0,-1.168,0.0,2.159,0.0
CCC1(C2=CCC3CCC2C3)C(=O)NC(=O)NC1=O,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-2.696,0.0,0.0,0.0
CN1C(=O)c2ccc([N+](=O)[O-])cc2C1=O,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,1.867,0.0
ClCC(Cl)(Cl)C(Cl)Cl,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,2.422,0.0
Nc1ccccc1NC(=O)c1ccc(C2CCN(Cc3ccc(C(=O)NC4CC4)cc3)CC2)cc1,"[0, 1, 0, 0, 0, 0]",0.0,2.31,0.0,0.0,0.0,0.0
C=CCc1ccc(OC=O)c(OC)c1,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,1.752,0.0
O=C(O)c1ccc(Cl)c(Cl)c1,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-3.495,0.0,0.0,0.0
[Cl-].[Cl-].[Ni+2],"[0, 0, 1, 0, 0, 0]",0.0,0.0,0.695,0.0,0.0,0.0
O=C1C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-5.259,0.0,0.0,0.0
CCCCC(CC)C(=O)OCC(COC(=O)C(CC)CCCC)OC(=O)C(CC)CCCC,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-6.974,0.0,0.0,0.0
CC1(C)SC2C(N=CN3CCCCCC3)C(=O)N2C1C(=O)O,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-4.5,0.0,0.0,0.0
CC(C)=CC1C(=O)OC(=O)C1(C=C(C)C)C=C(C)C,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,2.446,0.0
CNC(=O)ON=C1SCCS1,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,4.807,0.0
CN(C)c1ccc(C=C2C(=O)N=C3c4ccccc4N=CN23)cc1,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,2.95,0.0
O=C(O)c1cc(S(=O)(=O)O)ccc1O,"[0, 0, 1, 0, 1, 0]",0.0,0.0,0.655,0.0,1.95,0.0
Cc1ccc(-c2ncc[nH]2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,"[0, 1, 0, 0, 0, 0]",0.0,3.01,0.0,0.0,0.0,0.0
CNc1ccccc1,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-1.28,0.0,0.0,0.0
CC(C)CC(NC(=O)CNC(=O)CN)C(=O)O,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-0.11,0.0,0.0,0.0
NCCOC(=O)c1ccccc1,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,1.251,0.0
Cc1nc(C)c(C(=O)Nc2ccccc2)s1,"[0, 0, 1, 0, 1, 0]",0.0,0.0,-1.73,0.0,1.772,0.0
COc1ccc(Cl)cc1NC(=O)CCS(=O)(=O)c1ccc(C)cc1,"[0, 0, 0, 1, 0, 0]",0.0,0.0,0.0,97.81,0.0,0.0
CNC(=O)c1nc(-c2ccc(Cl)c(S(=O)(=O)Nc3cccc(F)c3F)c2)cnc1N,"[0, 1, 0, 0, 0, 0]",0.0,2.8,0.0,0.0,0.0,0.0
CCN(C)N=O,"[0, 0, 1, 0, 1, 0]",0.0,0.0,0.532,0.0,2.991,0.0
CCC1C(=O)NC(=O)NC1=O,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-0.92,0.0,0.0,0.0
CCOC(=S)SCSSCP(=O)(OCC)OCC,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,4.399,0.0
